id,kode_provinsi,nama_provinsi,nama_rumah_sakit,kategori_kunjungan,jumlah_kunjungan,satuan,tahun
1016,32,JAWA BARAT,RS IBU DAN ANAK BRAWIJAYA BOJONGSARI,RAWAT INAP,1766,ORANG,2019
1017,32,JAWA BARAT,RS IBU DAN ANAK BRAWIJAYA BOJONGSARI,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
1018,32,JAWA BARAT,RS UNIVERSITAS INDONESIA,RAWAT JALAN,16099,ORANG,2019
1019,32,JAWA BARAT,RS UNIVERSITAS INDONESIA,RAWAT INAP,734,ORANG,2019
1020,32,JAWA BARAT,RS UNIVERSITAS INDONESIA,KUNJUNGAN GANGGUAN JIWA,872,ORANG,2019
1021,32,JAWA BARAT,RS UMUM DAERAH CIBABAT,RAWAT JALAN,18032,ORANG,2019
1022,32,JAWA BARAT,RS UMUM DAERAH CIBABAT,RAWAT INAP,4806,ORANG,2019
1023,32,JAWA BARAT,RS UMUM DAERAH CIBABAT,KUNJUNGAN GANGGUAN JIWA,147,ORANG,2019
1024,32,JAWA BARAT,RS UMUM TK II DUSTIRA,RAWAT JALAN,221403,ORANG,2019
1025,32,JAWA BARAT,RS UMUM TK II DUSTIRA,RAWAT INAP,39086,ORANG,2019
1026,32,JAWA BARAT,RS UMUM TK II DUSTIRA,KUNJUNGAN GANGGUAN JIWA,7144,ORANG,2019
1027,32,JAWA BARAT,RS UMUM MITRA KASIH,RAWAT JALAN,181902,ORANG,2019
1028,32,JAWA BARAT,RS UMUM MITRA KASIH,RAWAT INAP,13413,ORANG,2019
1029,32,JAWA BARAT,RS UMUM MITRA KASIH,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
1030,32,JAWA BARAT,RS UMUM MITRA ANUGRAH LESTARI,RAWAT JALAN,51217,ORANG,2019
1031,32,JAWA BARAT,RS UMUM MITRA ANUGRAH LESTARI,RAWAT INAP,5434,ORANG,2019
1032,32,JAWA BARAT,RS UMUM MITRA ANUGRAH LESTARI,KUNJUNGAN GANGGUAN JIWA,59,ORANG,2019
1033,32,JAWA BARAT,RS UMUM AVISENA,RAWAT JALAN,0,ORANG,2019
1034,32,JAWA BARAT,RS UMUM AVISENA,RAWAT INAP,0,ORANG,2019
1035,32,JAWA BARAT,RS UMUM AVISENA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
1036,32,JAWA BARAT,RS UMUM KASIH BUNDA,RAWAT JALAN,169528,ORANG,2019
1037,32,JAWA BARAT,RS UMUM KASIH BUNDA,RAWAT INAP,9675,ORANG,2019
1038,32,JAWA BARAT,RS UMUM KASIH BUNDA,KUNJUNGAN GANGGUAN JIWA,3973,ORANG,2019
1039,32,JAWA BARAT,RS GIGI DAN MULUT PENDIDIKAN UNJANI,RAWAT JALAN,22018,ORANG,2019
1040,32,JAWA BARAT,RS GIGI DAN MULUT PENDIDIKAN UNJANI,RAWAT INAP,0,ORANG,2019
1041,32,JAWA BARAT,RS GIGI DAN MULUT PENDIDIKAN UNJANI,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
1042,32,JAWA BARAT,RS UMUM DAERAH DR. SOEKARDJO,RAWAT JALAN,0,ORANG,2019
1043,32,JAWA BARAT,RS UMUM DAERAH DR. SOEKARDJO,RAWAT INAP,0,ORANG,2019
1044,32,JAWA BARAT,RS UMUM DAERAH DR. SOEKARDJO,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
1045,32,JAWA BARAT,RS UMUM ISLAM HJ. SITI MUNIROH,RAWAT JALAN,0,ORANG,2019
1046,32,JAWA BARAT,RS UMUM ISLAM HJ. SITI MUNIROH,RAWAT INAP,0,ORANG,2019
1047,32,JAWA BARAT,RS UMUM ISLAM HJ. SITI MUNIROH,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
1048,32,JAWA BARAT,RS UMUM JASA KARTINI,RAWAT JALAN,0,ORANG,2019
1049,32,JAWA BARAT,RS UMUM JASA KARTINI,RAWAT INAP,0,ORANG,2019
1050,32,JAWA BARAT,RS UMUM JASA KARTINI,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
1051,32,JAWA BARAT,RS UMUM PRASETYA BUNDA,RAWAT JALAN,0,ORANG,2019
1052,32,JAWA BARAT,RS UMUM PRASETYA BUNDA,RAWAT INAP,0,ORANG,2019
1053,32,JAWA BARAT,RS UMUM PRASETYA BUNDA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
1054,32,JAWA BARAT,RS UMUM TASIK MEDIKA CITRATAMA (TMC),RAWAT JALAN,0,ORANG,2019
1055,32,JAWA BARAT,RS UMUM TASIK MEDIKA CITRATAMA (TMC),RAWAT INAP,0,ORANG,2019
1056,32,JAWA BARAT,RS UMUM TASIK MEDIKA CITRATAMA (TMC),KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
1057,32,JAWA BARAT,RS UMUM PERMATA BUNDA,RAWAT JALAN,0,ORANG,2019
1058,32,JAWA BARAT,RS UMUM PERMATA BUNDA,RAWAT INAP,0,ORANG,2019
1059,32,JAWA BARAT,RS UMUM PERMATA BUNDA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
1060,32,JAWA BARAT,RS BERSALIN UMMI,RAWAT JALAN,0,ORANG,2019
1061,32,JAWA BARAT,RS BERSALIN UMMI,RAWAT INAP,0,ORANG,2019
1062,32,JAWA BARAT,RS BERSALIN UMMI,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
1063,32,JAWA BARAT,RS IBU DAN ANAK SAYANG BUNDA,RAWAT JALAN,0,ORANG,2019
1064,32,JAWA BARAT,RS IBU DAN ANAK SAYANG BUNDA,RAWAT INAP,0,ORANG,2019
1065,32,JAWA BARAT,RS IBU DAN ANAK SAYANG BUNDA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
1066,32,JAWA BARAT,RS IBU DAN ANAK WIDANINGSIH,RAWAT JALAN,0,ORANG,2019
1067,32,JAWA BARAT,RS IBU DAN ANAK WIDANINGSIH,RAWAT INAP,0,ORANG,2019
1068,32,JAWA BARAT,RS IBU DAN ANAK WIDANINGSIH,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
1069,32,JAWA BARAT,RS IBU DAN ANAK DR. HJ. KARMINI EH,RAWAT JALAN,0,ORANG,2019
1070,32,JAWA BARAT,RS IBU DAN ANAK DR. HJ. KARMINI EH,RAWAT INAP,0,ORANG,2019
1071,32,JAWA BARAT,RS IBU DAN ANAK DR. HJ. KARMINI EH,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
1072,32,JAWA BARAT,RS UMUM SYIFA MEDINA,RAWAT JALAN,0,ORANG,2019
1073,32,JAWA BARAT,RS UMUM SYIFA MEDINA,RAWAT INAP,0,ORANG,2019
1074,32,JAWA BARAT,RS UMUM SYIFA MEDINA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
1075,32,JAWA BARAT,RS IBU DAN ANAK BUNDA AISYAH,RAWAT JALAN,0,ORANG,2019
1076,32,JAWA BARAT,RS IBU DAN ANAK BUNDA AISYAH,RAWAT INAP,0,ORANG,2019
1077,32,JAWA BARAT,RS IBU DAN ANAK BUNDA AISYAH,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
1078,32,JAWA BARAT,RS UMUM DAERAH BANJAR,RAWAT JALAN,69283,ORANG,2019
1079,32,JAWA BARAT,RS UMUM DAERAH BANJAR,RAWAT INAP,19210,ORANG,2019
1080,32,JAWA BARAT,RS UMUM DAERAH BANJAR,KUNJUNGAN GANGGUAN JIWA,100,ORANG,2019
1081,32,JAWA BARAT,RS UMUM MITRA IDAMAN,RAWAT JALAN,38831,ORANG,2019
1082,32,JAWA BARAT,RS UMUM MITRA IDAMAN,RAWAT INAP,7273,ORANG,2019
1083,32,JAWA BARAT,RS UMUM MITRA IDAMAN,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
1084,32,JAWA BARAT,RS UMUM BANJAR PATROMAN,RAWAT JALAN,0,ORANG,2019
1085,32,JAWA BARAT,RS UMUM BANJAR PATROMAN,RAWAT INAP,0,ORANG,2019
1086,32,JAWA BARAT,RS UMUM BANJAR PATROMAN,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
